datetime,id,message
"21/05/2021, 01:13",Sherya,But they have asked to encode project_title in Assignment 11: Apply GBDT. What to do?
"21/05/2021, 01:14",Sherya,"If any one has solved Assignment 11, please help 🙏🏾"
"21/05/2021, 05:38",Simran,We can ignore project title
"21/05/2021, 08:24",Aadesh,Ignore it
"21/05/2021, 08:24",Aadesh,I mean do univariate analysis.. if you feel it is important then include it.
"21/05/2021, 08:50",Dil,After completing one topic you are going for assignments
"21/05/2021, 08:58",Suyash,Guyz suggest on which application should we solve malware detection and what are the best ways for training it faster .. I've 8 gb ram ryzen 5..
"21/05/2021, 09:37",Sherya,Cool
"21/05/2021, 09:37",Sherya,Okay
"21/05/2021, 09:38",Sherya,I am going as per schedule but any ways I am lagging behind by atleast 50 days I 😭
"21/05/2021, 09:40",Nagaraju,That schedule is messed up
"21/05/2021, 09:40",Nagaraju,I don't think anyone would be able to do that
"21/05/2021, 09:42",Param,😂😂
"21/05/2021, 09:43",Murat,Agreed. It gave me so many videos to cover in a single day which is impossible
"21/05/2021, 09:43",Sherya,Agreed 😂
"21/05/2021, 09:46",Nagaraju,According to the schedule I should have completed the course by now.
"21/05/2021, 09:47",Nagaraju,<Media omitted>
"21/05/2021, 09:49",Nagaraju,"Yeah, there's only so much information you can retain in one day."
"21/05/2021, 09:50",Priyanka,💯 agreed😂😂
"21/05/2021, 10:08",Aadesh,"In 8F assignment,  the sigmoid function is different. Do I need to compute dw and db by differentiating it or can I use dw and db from SGD assignment itself"
"21/05/2021, 10:08",Naveen,Yeah 😂😂 it's like if you mention that you can work for 3 hours a day. It will include all videos duration summing up to 3hrs and assignment if any in that chapter so weird😅
"21/05/2021, 10:26",Nagaraju,They should use some ai based scheduling😂
"21/05/2021, 10:39",Murat,If you give one half hour of time per day because of work and the schedule that they send requires 3 to 4 hours atleast.
"21/05/2021, 10:41",Nagaraju,Some times you need to rewatch a section as well
"21/05/2021, 10:42",Murat,Yes. Some math needs to be revisited
"21/05/2021, 10:42",Anmol,Making individual notes is another task altogether
"21/05/2021, 10:42",Naveen,Funniest part is they allocate 30 mins for entire chapter or interview question 😂😂
"21/05/2021, 10:44",Nagaraju,"Srikanth sir always says ""tons of students complete our course"""
"21/05/2021, 10:44",Nagaraju,That*
"21/05/2021, 10:45",Anmol,Many people complete but Oly some do all assignments
"21/05/2021, 10:45",Nagaraju,Content you can complete
"21/05/2021, 10:45",Nagaraju,Assignments and case studies
"21/05/2021, 10:46",Nagaraju,Needs a lot of dedicated hours
"21/05/2021, 10:51",Krishan,Do they extend the validity of the course?
"21/05/2021, 10:52",Himanshu,For 2 months
"21/05/2021, 10:53",Nagaraju,Only if you have a good reason
"21/05/2021, 10:54",Nagaraju,Otherwise you have to pay 17k
"21/05/2021, 10:54",Nagaraju,For a year extension
"21/05/2021, 10:57",Dil,Which assignment currently u are... Have completed all topics content..
"21/05/2021, 10:57",Krishan,👍
"21/05/2021, 10:57",Krishan,👍
"21/05/2021, 10:58",Dil,Everybody is telling complete content and then assignments.. means each module content then assignments??
"21/05/2021, 10:59",Nagaraju,I complete assignments as I complete the content
"21/05/2021, 11:00",Nagaraju,Another person I know did content for 6 months and assignments for the next 6
"21/05/2021, 11:00",Nagaraju,So it's subjective
"21/05/2021, 11:02",Suyash,"I'm also following the same but as u mentioned the second strategy , which is more efficient?"
"21/05/2021, 11:02",Nagaraju,I can't say😅
"21/05/2021, 11:03",Nagaraju,If you went to second strategy you would have to revise/revisit content again before attempting assignment
"21/05/2021, 11:03",Nagaraju,That's what I thought
"21/05/2021, 11:03",Nagaraju,So I stuck to doing it as and when I completed assignment
"21/05/2021, 11:04",Nagaraju,My pace is not the best but I'm at
"21/05/2021, 11:04",Nagaraju,Using first approach
"21/05/2021, 11:18",Dil,6months 70% gud only
"21/05/2021, 11:19",Nagaraju,What I heard is
"21/05/2021, 11:20",Dil,Oo
"21/05/2021, 11:20",Dil,How many daily u r preparing r u working suraj
"21/05/2021, 11:20",Nagaraju,Self case study that is
"21/05/2021, 11:21",Nagaraju,I'm final year student
"21/05/2021, 11:21",Dil,Oo great ..best of luck..
"21/05/2021, 11:21",Nagaraju,I'm from non Cs
"21/05/2021, 11:22",Dil,I think u r preparing for 3hrs daily
"21/05/2021, 11:22",Nagaraju,Many things were new
"21/05/2021, 11:23",Nagaraju,2 hours yes
"21/05/2021, 11:25",Virat,I'm also from Non Cs background.. for me also coding part or solving assignment takes more time..
"21/05/2021, 11:26",Nagaraju,Yeah!
"21/05/2021, 11:40",Gagan,Any Tip for working professional?
"21/05/2021, 11:41",Gagan,I thought of completing it in 6 months.
"21/05/2021, 11:42",Sherya,Everything is same as SGD assignment just do the following things:
"21/05/2021, 11:43",Kirti,everyone thinks like that :)
"21/05/2021, 11:43",Dil,"I wake up @ 5:00 Am just to spend two hours dedicatedly.since this is WFH time,when ever work load is less I will watch tutorials..still my pace is not great though."
"21/05/2021, 11:44",Silam,So we can use SGD with skelaern? Right
"21/05/2021, 11:44",Sherya,How much have you completed content and assignment? and how much time is left?
"21/05/2021, 11:45",Dil,"I completed more than 100 days still in Module-3,completed till SGD assignment"
"21/05/2021, 11:46",Nagaraju,That's good
"21/05/2021, 11:46",Nagaraju,Module 3 is quite long
"21/05/2021, 11:59",Dil,No probs .. be positive may be u r learning deeply .. and also working professional
"21/05/2021, 12:00",Nav,Anyone here has worked with Unity3D?? I need some help
"21/05/2021, 12:03",Dil,Where were u know in course
"21/05/2021, 12:03",Dil,Am 60days but still in module 2
"21/05/2021, 12:04",Dil,Half part
"21/05/2021, 13:20",Aadesh,Have you checked the results along with loss function and without it?
"21/05/2021, 13:20",Sherya,Use the same loss funcn you used in SGD assignment
"21/05/2021, 13:21",Aadesh,Okay!!
"21/05/2021, 13:46",Gagan,I have joined the course 15 days back and now I have completed 50% of 1 module.
"21/05/2021, 14:22",Aadesh,What was the accuracy you obtained
"21/05/2021, 14:28",Virat,I have also started 15days back... I have completed upto module2 50%
"21/05/2021, 14:35",Suyash,Yes you're doing good . Just  don't stop putting efforts ..
"21/05/2021, 14:39",Gagan,Good going.
"21/05/2021, 14:44",Nagaraju,I watch the videos on 1.75x
"21/05/2021, 14:44",Nagaraju,That helps
"21/05/2021, 15:11",Virat,I am watching videos on normal mode only..
"21/05/2021, 15:13",Suyash,Try atleast 1.25x
"21/05/2021, 15:14",Suyash,It's not that fast but lets u save time also
"21/05/2021, 15:15",Virat,Ohk..👍👍
"21/05/2021, 15:20",Nagaraju,Yeah normal is quite slow
"21/05/2021, 15:21",Nagaraju,"Get a browser extension that allows you to set speed to any multiplier(like apart from the standard 1.25,1.5,1.75,2x)"
"21/05/2021, 15:32",Sherya,Logloss flattened at 0.085 when plotted against epochs
"21/05/2021, 15:33",Aadesh,Okay .. did you tune the hyperparameters
"21/05/2021, 15:34",Sherya,Noo.. you are talking assignment 8F right? It was not asked anywhere.
"21/05/2021, 15:35",Aadesh,Yaa.. it's optional
"21/05/2021, 15:35",Aadesh,If we want we can tune
"21/05/2021, 15:35",Aadesh,I don't see if they asked to plot us anything in 8F!!
"21/05/2021, 15:37",Sherya,Ohh then I didn't do it 😅
"21/05/2021, 15:37",Sherya,They will ask you to plot train loss against epochs
"21/05/2021, 15:38",Aadesh,Okay.. then I will do it!!
"21/05/2021, 15:50",Murat,Watch in 1.5x will save lot of time
"21/05/2021, 20:21",Priya,Can anyone tell me if there is any case study in AAIC which involves Object Detection or Image Segmentation techniques?
"21/05/2021, 20:24",Simran,This message was deleted
"21/05/2021, 20:28",Simran,"Can someone please help me in assignment- ""cnn on cifar dataset using densenet"""
"21/05/2021, 22:20",Dil,Module 3 how many days it took...for everyone
"21/05/2021, 22:27",Murat,Very lengthy
"21/05/2021, 22:27",Murat,Total content isn't 33 hours as they say
"21/05/2021, 22:27",Murat,I'm still in KNN
"21/05/2021, 22:33",Dil,Is it 3rd module
"21/05/2021, 22:34",Nitya,This message was deleted
"21/05/2021, 22:36",Nitya,"its easy man, just give as much time as u can. Understand it once and its done"
"21/05/2021, 22:36",Namita,its jupyter lab right
"21/05/2021, 22:41",Murat,Yes
"21/05/2021, 22:42",Murat,After KNN logistic is the next lengthy one post that are 1 to 2 hours topics
"21/05/2021, 22:52",Aadesh,3 weeks
"21/05/2021, 22:53",Priyanka,<Media omitted>
"21/05/2021, 22:53",Priyanka,Hey could any one explain
"21/05/2021, 22:54",Priyanka,2nd last line
"21/05/2021, 22:54",Priyanka,It is from random forest assignment
"21/05/2021, 22:54",Aadesh,"But give time. If you understand once and very properly, then then it's great.."
"21/05/2021, 22:57",Naveen,"I think it's better to ask each other queries in terms of completion of assignments and   any conceptual discussion. Because there are different people Joining at different instances so someone will be advanced and some one will be slow. But believe me everyone are good at their own pace and If you really want to complete this course you'll definitely allocate time no matter what and how hard it is , you'll still find time .So it's better to Focus on gaining technical knowledge from each other instead of tracking course where we sre standing compared to other just to stay motivated . for your own good . I'm not offending anyone 😅 just wanted to tell"
"21/05/2021, 22:58",Naveen,True 😀
"21/05/2021, 23:38",Namita,I agree 💯💯
"22/05/2021, 00:33",Ashish,This message was deleted
"22/05/2021, 00:34",Ashish,Hi.
"22/05/2021, 00:39",Ashish,This message was deleted
"22/05/2021, 00:52",Ashish,Hi guys. My friend Kavyashree L is in need of money. Her dad passed away on May 7th 2021. On May 10th her mother got admitted for covid. She is the only daughter.  The bill has crossed 3 lakhs (the amount that was initially required)
"22/05/2021, 00:52",Ashish,Sorry for the spam🙊
"22/05/2021, 07:43",Silam,Brother you can also raise the fund using ketto.org once you create account on this let me know I will share across my group.... sorry for spam 🙏guys
"22/05/2021, 11:18",Ankit,Anyone who's done Backpropagation assignment...
"22/05/2021, 11:29",Nagaraju,Yes
"22/05/2021, 12:20",Monika,Hello
"22/05/2021, 12:36",Gagan,Yes
"22/05/2021, 16:11",Kirti,very true 💯
"22/05/2021, 17:46",Kirti,Is there any server down in applied ai website
"22/05/2021, 17:47",Kirti,its not opening for me
"22/05/2021, 17:49",Rohit,"No, its working fine"
"22/05/2021, 17:57",Kirti,Yaa now working
"22/05/2021, 21:19",Nitya,"Hi , anybody working on documents classification using CNN?"
"22/05/2021, 21:23",Nagaraju,<Media omitted>
"22/05/2021, 21:25",Nitya,Correct the logs path
"22/05/2021, 21:26",Nagaraju,Can you elaborate
"22/05/2021, 21:26",Nagaraju,Please
"22/05/2021, 21:29",Om,<Media omitted>
"22/05/2021, 21:29",Priyanka,There is no comma
"22/05/2021, 21:29",Om,<Media omitted>
"22/05/2021, 21:30",Priyanka,No comma at 2nd tuple elements
"22/05/2021, 21:30",Priyanka,Check out last 3 elements in 2nd tuple
"22/05/2021, 21:31",Om,Got it..thanks..Mani
"22/05/2021, 21:32",Priyanka,👍
"22/05/2021, 21:44",Naveen,"Hey , you need to mention where your events file is located clearly"
"22/05/2021, 21:44",Naveen,If path issues happen then tensorboard will throw error  and hence not display plots you wish to see
"22/05/2021, 21:47",Naveen,"Whatever the plots you wish to track while model is running , you need to write those plots to event file. And you will load event file through"
"22/05/2021, 23:43",Nagaraju,Thanks so much Vicky🙌🏽
"22/05/2021, 23:45",Naveen,Mention not! Always :)
"23/05/2021, 05:57",Akshath,"Broadcasting, adding new dimension so it can grow to take more data"
"23/05/2021, 05:57",Akshath,<Media omitted>
"23/05/2021, 05:57",Akshath,<Media omitted>
"23/05/2021, 06:10",Priyanka,"Thanks for the effort bro, but i got that already🙏🏻"
"23/05/2021, 10:51",Aadesh,"In bootstrap assignment, I have trained the models on different sampled dataset."
"23/05/2021, 13:23",Murat,https://towardsdatascience.com/5-structured-thinking-techniques-for-data-science-problem-solving-1f0f6b496088
"23/05/2021, 13:23",Murat,You can open the topic in chrome if not having Medium premium
"23/05/2021, 13:26",Nagaraju,Guys one hack I have for you guys to use medium for free
"23/05/2021, 13:27",Nagaraju,https://youtu.be/_5s5VUrNPMA
"23/05/2021, 13:28",Nagaraju,It's a chrome 3xtension
"23/05/2021, 13:28",Krishan,👍
"23/05/2021, 13:28",Virat,Txx👍😀
"23/05/2021, 15:02",Rohit,"in assignment 9 decision tree on Donor choose, do we hvae to perform task 2 on both Set 1 and Set2 ?"
"23/05/2021, 15:40",Simran,Only set 1 right..
"23/05/2021, 15:41",Simran,"They have specified in the task2, consider set-1 features"
"23/05/2021, 15:41",Rohit,ohh yes i missed it
"23/05/2021, 15:50",Simran,Thank you very much
"23/05/2021, 16:07",Dil,Is it still working?
"23/05/2021, 16:07",Dil,Comment in video say its not..can some one confirm
"23/05/2021, 16:10",Nagaraju,Works like magic for me
"23/05/2021, 16:10",Nagaraju,<Media omitted>
"23/05/2021, 16:13",Simran,Yes it's working for me also
"23/05/2021, 16:13",Dil,Cool..
"23/05/2021, 16:17",Krishan,Nice👍
"23/05/2021, 18:20",Nilam,"Hi guys, recently someone pinged the course notes. I somehow lost it. Can someone pls ping it again."
"23/05/2021, 18:22",Naveen,<Media omitted>
"23/05/2021, 18:23",Nilam,Tqq
"23/05/2021, 20:04",Aniket,"For decision tree and many more assignment , we can use code snippets of our previous assignment right?"
"23/05/2021, 20:04",Priyanka,yus
"23/05/2021, 20:04",Aniket,OK THANKS
"23/05/2021, 20:06",Aniket,"Task 1 , of DT is same as NB assignment , will different hyper param and processing of sentiment.. rest all are just as same as NB"
"23/05/2021, 20:09",Priyanka,Yus
"24/05/2021, 11:31",Mihir,Hi! Can anyone please answer this.👇
"24/05/2021, 11:40",Sachin,<Media omitted>
"24/05/2021, 11:42",Aniket,"Nope, for custom yes, bhi t for that Google data set   ,I would suggest nope ( I tried)"
"24/05/2021, 11:43",Sachin,Can I run on Google collab
"24/05/2021, 11:44",Aniket,"Haven't tried it, someone must have over here, he/she will surely respond back"
"24/05/2021, 11:57",Sherya,"I didn't run the code, directly imported glove file shared by Applied AI team."
"24/05/2021, 11:58",Sherya,The code will work though
"24/05/2021, 12:23",Sachin,What is glove file
"24/05/2021, 12:24",Sachin,Can you share the file
"24/05/2021, 12:31",Aniket,"They have provided glove file , in whichever assignment needed!"
"24/05/2021, 12:47",Sherya,"Please check the drive link they have provided in the assignment. You will find the datasets, notebook file and give file"
"24/05/2021, 12:47",Sherya,glove*
"24/05/2021, 16:28",Ashish,Hi. Has anyone faced issues while doing response encoding with categorical features : clean_categories and clean_subcategories for Assignment 11 - GBDT on Donors dataset?
"24/05/2021, 16:31",Sandesh,Issues as in ?
"24/05/2021, 16:35",Ashish,I grouped the categorial features based on the y value and the feature. I found the unique words as well.
"24/05/2021, 16:36",Ashish,So I run into an IndexError
"24/05/2021, 17:15",Ashish,I got it!
"24/05/2021, 17:27",Nagaraju,This message was deleted
"24/05/2021, 17:27",Nagaraju,How did you correct it
"24/05/2021, 17:30",Ashish,This message was deleted
"24/05/2021, 17:46",Ashish,I refered to this link.
"24/05/2021, 20:50",Namita,Hello need a bit of information is there any discount available to interview preparation course??
